time	d_stereo	d_prop	d_filter	velo	acc	status
1526821840.840349	6.790591	15.137145	9.047359	-0.510651	0.000000	0
1526821841.267559	6.990591	15.337145	8.920954	-0.295896	0.000000	0
1526821841.675211	7.190591	15.537145	8.855052	-0.161675	0.000000	0
1526821842.098401	7.390591	15.737145	8.834674	-0.048157	0.000000	0
1526821842.522435	13.400781	35.817443	9.542264	1.668789	0.000000	0
1526821842.979730	13.400781	35.817443	10.258619	1.566526	0.000000	0
1526821843.367933	13.400781	35.817443	10.972456	1.838895	0.000000	0
1526821843.775504	13.400781	35.817443	11.674465	1.722553	0.000000	0
1526821844.167791	13.400781	35.817443	12.357257	1.740577	0.000000	0
1526821844.567590	13.400781	35.817443	13.015220	1.645867	0.000000	0
1526821844.958569	13.400781	35.817443	13.644319	1.609122	0.000000	0
1526821845.351760	13.400781	35.817443	14.241868	1.519785	0.000000	0
1526821845.741726	13.400781	35.817443	14.806301	1.447495	0.000000	0
1526821846.163888	13.400781	35.817443	15.336960	1.257037	0.000000	0
1526821846.589852	13.400781	35.817443	15.833894	1.166704	0.000000	0
1526821847.021234	9.051604	6.062895	14.927995	-2.100303	0.222163	1
1526821847.426638	9.251604	6.262895	14.198121	-1.800439	0.176209	1
1526821847.848852	30.868837	24.506219	14.759700	1.330012	0.000000	0
1526821848.260191	31.068837	24.706219	15.328782	1.383553	0.000000	0
1526821848.674287	7.798356	15.162164	14.343348	-2.380206	0.303177	1
1526821849.128048	12.106795	17.136080	14.298046	-0.099830	0.000000	0
1526821849.539078	5.734674	18.945298	12.966649	-3.239598	0.658683	1
1526821849.950702	14.266455	18.456809	13.159340	0.468100	0.000000	0
1526821850.379956	14.471422	21.521313	13.434809	0.641754	0.000000	0
1526821850.792647	16.726067	22.914269	13.808028	0.904406	0.000000	0
1526821851.242673	12.964306	21.521313	13.982891	0.388586	0.000000	0
1526821851.673805	13.164306	21.721313	14.163238	0.418334	0.000000	0
1526821852.144963	13.364306	21.921313	14.348445	0.393103	0.000000	0
1526821852.572670	13.564306	22.121313	14.537956	0.443116	0.000000	0
1526821852.984854	13.764306	22.321313	14.731277	0.469045	0.000000	0
1526821853.394194	13.964306	22.521313	14.927971	0.480539	0.000000	0
1526821853.786726	14.164306	22.721313	15.127651	0.508731	0.000000	0
1526821854.185299	14.364306	22.921313	15.329973	0.507647	0.000000	0
1526821854.629840	14.564306	23.121313	15.534632	0.460408	0.000000	0
1526821855.016020	14.764306	23.321313	15.741359	0.535339	0.000000	0
1526821855.427127	14.964306	23.521313	15.949915	0.507336	0.000000	0
1526821855.817610	15.164306	23.721313	16.160086	0.538263	0.000000	0
1526821856.208711	15.364306	23.921313	16.371686	0.541061	0.000000	0
1526821856.610589	15.564306	24.121313	16.584544	0.529697	0.000000	0
1526821857.064842	15.764306	24.321313	16.798512	0.471043	0.000000	0
1526821857.473416	14.830442	9.601720	16.475060	-0.791684	0.000000	0
1526821857.903442	15.030442	9.801720	16.193448	-0.654921	0.000000	0
1526821858.329981	24.189719	37.772470	17.105887	2.139264	0.000000	0
1526821858.730881	24.189719	37.772470	17.983416	2.189063	0.000000	0
1526821859.140177	24.189719	37.772470	18.823984	2.053778	0.000000	0
1526821859.556221	24.189719	37.772470	19.626332	1.928664	0.000000	0
1526821859.941371	30.054996	22.195324	19.932091	0.793913	0.000000	0
1526821860.350427	30.254996	22.395324	20.235463	0.741676	0.000000	0
1526821860.759841	42.054840	19.461307	20.523220	0.702863	0.000000	0
1526821861.188560	42.054840	19.461307	20.801439	0.649031	0.000000	0
1526821861.633290	42.054840	19.461307	21.069538	0.602842	0.000000	0
1526821862.065261	42.054840	19.461307	21.327121	0.596310	0.000000	0
1526821862.475316	42.054840	19.461307	21.573954	0.601997	0.000000	0
1526821862.891493	42.054840	19.461307	21.809939	0.567060	0.000000	0
1526821863.313143	42.054840	19.461307	22.035091	0.533992	0.000000	0
1526821863.751297	27.227964	17.993696	22.008086	-0.061638	0.000000	0
